id,yr,mo,dy,date,time,tz,st,stf,stn,sz,in,fat,loss,closs,y,x,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,timestamp
299217,2011,5,26,2011-05-26,15:46:00,3,TN,47,0,1.25,0,0,0.000,0.000,36.57,-82.2,36.57,-82.2,0,0,0,0,0,163,0,0,0,1306389600
308949,2011,5,26,2011-05-26,15:47:00,3,PA,42,0,1,0,0,0.000,0.000,41.33,-75.97,41.33,-75.97,0,0,0,0,0,079,0,0,0,1306389600
314585,2011,5,26,2011-05-26,15:47:00,3,GA,13,0,1,0,0,0.000,0.000,33.69,-84.16,33.72,-84.12,0,0,0,0,0,089,0,0,0,1306389600
312609,2011,5,26,2011-05-26,15:47:00,3,AL,01,0,1.75,0,0,0.000,0.000,30.89,-88.28,30.89,-88.28,0,0,0,0,0,097,0,0,0,1306389600
312919,2011,5,26,2011-05-26,15:48:00,3,VT,50,0,1,0,0,0.000,0.000,44.95,-72.31,44.95,-72.31,0,0,0,0,0,019,0,0,0,1306389600
312923,2011,5,26,2011-05-26,15:50:00,3,VT,50,0,0.88,0,0,0.000,0.000,44.67,-73.01,44.67,-73.01,0,0,0,0,0,011,0,0,0,1306389600
317161,2011,5,26,2011-05-26,15:50:00,3,NC,37,0,1,0,0,0.000,0.000,35.18,-83.26,35.18,-83.26,0,0,0,0,0,113,0,0,0,1306389600
306066,2011,5,26,2011-05-26,15:55:00,3,NY,36,0,0.75,0,0,0.000,0.000,43.12,-75.67,43.12,-75.67,0,0,0,0,0,065,0,0,0,1306389600
312894,2011,5,26,2011-05-26,15:55:00,3,NY,36,0,0.75,0,0,0.000,0.000,44.05,-73.46,44.05,-73.46,0,0,0,0,0,031,0,0,0,1306389600
299160,2011,5,26,2011-05-26,15:55:00,3,VA,51,0,1,0,0,0.000,0.000,36.61,-82.17,36.61,-82.17,0,0,0,0,0,520,0,0,0,1306389600
312761,2011,5,26,2011-05-26,15:55:00,3,VA,51,0,1,0,0,0.000,0.000,38.32,-79.7,38.32,-79.7,0,0,0,0,0,091,0,0,0,1306389600
312762,2011,5,26,2011-05-26,15:55:00,3,VA,51,0,1.25,0,0,0.000,0.000,38.3,-79.73,38.3,-79.73,0,0,0,0,0,091,0,0,0,1306389600
312763,2011,5,26,2011-05-26,15:55:00,3,VA,51,0,1.25,0,0,0.000,0.000,38.31,-79.72,38.31,-79.72,0,0,0,0,0,091,0,0,0,1306389600
312939,2011,5,26,2011-05-26,16:00:00,3,VT,50,0,0.75,0,0,0.000,0.000,44.65,-72.89,44.65,-72.89,0,0,0,0,0,011,0,0,0,1306389600
308950,2011,5,26,2011-05-26,16:00:00,3,PA,42,0,0.88,0,0,0.000,0.000,41.78,-76.77,41.78,-76.77,0,0,0,0,0,015,0,0,0,1306389600
310598,2011,5,26,2011-05-26,16:00:00,3,NY,36,0,0.88,0,0,0.000,0.000,43.14,-74.14,43.14,-74.14,0,0,0,0,0,035,0,0,0,1306389600
312920,2011,5,26,2011-05-26,16:05:00,3,VT,50,0,0.75,0,0,0.000,0.000,44.59,-72.62,44.59,-72.62,0,0,0,0,0,015,0,0,0,1306389600
312921,2011,5,26,2011-05-26,16:05:00,3,VT,50,0,0.88,0,0,0.000,0.000,44.64,-72.68,44.64,-72.68,0,0,0,0,0,015,0,0,0,1306389600
295740,2011,5,26,2011-05-26,16:05:00,3,PA,42,0,1,0,0,0.000,0.000,39.85,-77.8,39.85,-77.8,0,0,0,0,0,055,0,0,0,1306389600
296740,2011,5,26,2011-05-26,16:05:00,3,PA,42,0,1,0,0,0.000,0.000,39.87,-77.69,39.87,-77.69,0,0,0,0,0,055,0,0,0,1306389600
310825,2011,5,26,2011-05-26,16:05:00,3,MS,28,0,1,0,0,0.020,0.000,31.17,-89.22,31.17,-89.22,0,0,0,0,0,035,0,0,0,1306389600
312764,2011,5,26,2011-05-26,16:05:00,3,VA,51,0,1,0,0,0.000,0.000,38.4,-79.61,38.4,-79.61,0,0,0,0,0,091,0,0,0,1306389600
295741,2011,5,26,2011-05-26,16:08:00,3,PA,42,0,1.5,0,0,0.000,0.000,39.86,-77.67,39.86,-77.67,0,0,0,0,0,055,0,0,0,1306389600
317162,2011,5,26,2011-05-26,16:09:00,3,NC,37,0,1,0,0,0.000,0.000,35.06,-83.42,35.06,-83.39,0,0,0,0,0,113,0,0,0,1306389600
295743,2011,5,26,2011-05-26,16:10:00,3,PA,42,0,1,0,0,0.000,0.000,39.83,-77.9,39.83,-77.9,0,0,0,0,0,055,0,0,0,1306389600
312924,2011,5,26,2011-05-26,16:15:00,3,VT,50,0,0.88,0,0,0.000,0.000,44.58,-72.6,44.58,-72.6,0,0,0,0,0,015,0,0,0,1306389600
312943,2011,5,26,2011-05-26,16:15:00,3,VT,50,0,1,0,0,0.000,0.000,44.63,-72.66,44.63,-72.66,0,0,0,0,0,015,0,0,0,1306389600
312931,2011,5,26,2011-05-26,16:15:00,3,VT,50,0,1.5,0,0,0.000,0.000,44.64,-72.68,44.64,-72.68,0,0,0,0,0,015,0,0,0,1306389600
312922,2011,5,26,2011-05-26,16:18:00,3,VT,50,0,0.75,0,0,0.000,0.000,44.56,-72.6,44.56,-72.6,0,0,0,0,0,015,0,0,0,1306389600
295745,2011,5,26,2011-05-26,16:20:00,3,PA,42,0,1,0,0,0.000,0.000,39.93,-77.66,39.93,-77.66,0,0,0,0,0,055,0,0,0,1306389600
312925,2011,5,26,2011-05-26,16:20:00,3,VT,50,0,1,0,0,0.000,0.000,44.94,-72.21,44.94,-72.21,0,0,0,0,0,019,0,0,0,1306389600
315030,2011,5,26,2011-05-26,16:20:00,3,PA,42,0,1,0,0,0.010,0.000,42.12,-80.08,42.12,-80.08,0,0,0,0,0,049,0,0,0,1306389600
306070,2011,5,26,2011-05-26,16:25:00,3,NY,36,0,0.75,0,0,0.000,0.000,42.07,-76.15,42.07,-76.15,0,0,0,0,0,107,0,0,0,1306389600
295749,2011,5,26,2011-05-26,16:25:00,3,PA,42,0,0.88,0,0,0.000,0.000,40.49,-76.93,40.49,-76.93,0,0,0,0,0,043,0,0,0,1306389600
306072,2011,5,26,2011-05-26,16:27:00,3,NY,36,0,0.75,0,0,0.000,0.000,42.1,-76.06,42.1,-76.06,0,0,0,0,0,007,0,0,0,1306389600
295746,2011,5,26,2011-05-26,16:30:00,3,PA,42,0,0.88,0,0,0.000,0.000,39.94,-77.74,39.94,-77.74,0,0,0,0,0,055,0,0,0,1306389600
312930,2011,5,26,2011-05-26,16:30:00,3,VT,50,0,1,0,0,0.000,0.000,44.96,-72.13,44.96,-72.13,0,0,0,0,0,019,0,0,0,1306389600
314885,2011,5,26,2011-05-26,16:35:00,3,GA,13,0,1.25,0,0,0.000,0.000,33.6,-83.9,33.65,-83.81,0,0,0,0,0,217,0,0,0,1306389600
316645,2011,5,26,2011-05-26,16:40:00,3,GA,13,0,0.75,0,0,0.000,0.000,32.61,-83.61,32.63,-83.59,0,0,0,0,0,153,0,0,0,1306389600
297059,2011,5,26,2011-05-26,16:40:00,3,PA,42,0,1.25,0,0,0.000,0.000,40.1,-77.4,40.1,-77.4,0,0,0,0,0,041,0,0,0,1306389600
312747,2011,5,26,2011-05-26,16:42:00,3,WV,54,0,1,0,0,0.000,0.000,38.57,-79.28,38.57,-79.28,0,0,0,0,0,071,0,0,0,1306389600
317164,2011,5,26,2011-05-26,16:43:00,3,SC,45,0,0.75,0,0,0.000,0.000,34.84,-82.31,34.84,-82.31,0,0,0,0,0,045,0,0,0,1306389600
301545,2011,5,26,2011-05-26,16:45:00,3,WV,54,0,0.75,0,0,0.000,0.000,37.41,-81.45,37.41,-81.45,0,0,0,0,0,047,0,0,0,1306389600
317165,2011,5,26,2011-05-26,16:45:00,3,NC,37,0,1,0,0,0.000,0.000,36.1,-81.64,36.1,-81.64,0,0,0,0,0,027,0,0,0,1306389600
312959,2011,5,26,2011-05-26,16:45:00,3,VT,50,0,1.25,0,0,0.000,0.000,44.23,-72.88,44.23,-72.88,0,0,0,0,0,023,0,0,0,1306389600
312933,2011,5,26,2011-05-26,16:45:00,3,VT,50,0,1.75,0,0,0.005,0.000,44.18,-72.84,44.18,-72.84,0,0,0,0,0,023,0,0,0,1306389600
312748,2011,5,26,2011-05-26,16:47:00,3,WV,54,0,1,0,0,0.000,0.000,39.4,-78.01,39.4,-78.01,0,0,0,0,0,003,0,0,0,1306389600
312749,2011,5,26,2011-05-26,16:47:00,3,WV,54,0,1.25,0,0,0.000,0.000,39.4,-78.02,39.4,-78.02,0,0,0,0,0,003,0,0,0,1306389600
313333,2011,5,26,2011-05-26,16:47:00,3,NC,37,0,1.75,0,0,0.000,0.000,36.13,-81.67,36.16,-81.62,0,0,0,0,0,189,0,0,0,1306389600
317166,2011,5,26,2011-05-26,16:50:00,3,NC,37,0,0.75,0,0,0.000,0.000,35.68,-82.01,35.68,-82.01,0,0,0,0,0,111,0,0,0,1306389600
306073,2011,5,26,2011-05-26,16:50:00,3,NY,36,0,0.88,0,0,0.000,0.000,42.12,-75.96,42.12,-75.96,0,0,0,0,0,007,0,0,0,1306389600
312941,2011,5,26,2011-05-26,16:50:00,3,VT,50,0,1,0,0,0.000,0.000,44.16,-72.84,44.16,-72.84,0,0,0,0,0,023,0,0,0,1306389600
312969,2011,5,26,2011-05-26,16:50:00,3,VT,50,0,1,0,0,0.002,0.000,44.19,-72.83,44.19,-72.83,0,0,0,0,0,023,0,0,0,1306389600
295750,2011,5,26,2011-05-26,16:50:00,3,PA,42,0,1.75,0,0,0.000,0.000,40.81,-75.93,40.81,-75.93,0,0,0,0,0,107,0,0,0,1306389600
312936,2011,5,26,2011-05-26,16:50:00,3,VT,50,0,2.5,0,0,0.010,0.000,44.25,-72.79,44.25,-72.79,0,0,0,0,0,023,0,0,0,1306389600
295752,2011,5,26,2011-05-26,16:55:00,3,PA,42,0,1.75,0,0,0.000,0.000,40.81,-75.93,40.81,-75.93,0,0,0,0,0,107,0,0,0,1306389600
295754,2011,5,26,2011-05-26,16:57:00,3,PA,42,0,1,0,0,0.000,0.000,40.8,-76.41,40.8,-76.41,0,0,0,0,0,097,0,0,0,1306389600
312750,2011,5,26,2011-05-26,16:57:00,3,WV,54,0,1,0,0,0.000,0.000,39.39,-77.89,39.39,-77.89,0,0,0,0,0,037,0,0,0,1306389600
298936,2011,5,26,2011-05-26,16:58:00,3,LA,22,0,1,0,0,0.000,0.000,30.32,-89.93,30.32,-89.93,0,0,0,0,0,103,0,0,0,1306389600
314887,2011,5,26,2011-05-26,16:58:00,3,GA,13,0,1,0,0,0.000,0.000,33.04,-83.38,33.09,-83.3,0,0,0,0,0,009,0,0,0,1306389600
295755,2011,5,26,2011-05-26,17:00:00,3,PA,42,0,1,0,0,0.000,0.000,40.86,-76.24,40.86,-76.24,0,0,0,0,0,107,0,0,0,1306389600
295757,2011,5,26,2011-05-26,17:00:00,3,PA,42,0,1,0,0,0.000,0.000,40.86,-76.24,40.86,-76.24,0,0,0,0,0,107,0,0,0,1306389600
298937,2011,5,26,2011-05-26,17:00:00,3,LA,22,0,1.75,0,0,0.000,0.000,30.32,-89.93,30.32,-89.93,0,0,0,0,0,103,0,0,0,1306389600
298938,2011,5,26,2011-05-26,17:03:00,3,LA,22,0,1.25,0,0,0.000,0.000,30.35,-89.82,30.35,-89.82,0,0,0,0,0,103,0,0,0,1306389600
295760,2011,5,26,2011-05-26,17:05:00,3,PA,42,0,1.75,0,0,0.000,0.000,40.2,-77.2,40.2,-77.2,0,0,0,0,0,041,0,0,0,1306389600
311431,2011,5,26,2011-05-26,17:06:00,3,PA,42,0,3,0,0,0.050,0.000,40.83,-75.87,40.83,-75.85,0,0,0,0,0,025,0,0,0,1306389600
313493,2011,5,26,2011-05-26,17:08:00,3,OH,39,0,1,0,0,0.000,0.000,39.04,-82.81,39.04,-82.81,0,0,0,0,0,131,0,0,0,1306389600
317170,2011,5,26,2011-05-26,17:08:00,3,SC,45,0,1,0,0,0.000,0.000,34.57,-82.9,34.57,-82.9,0,0,0,0,0,073,0,0,0,1306389600
317171,2011,5,26,2011-05-26,17:08:00,3,NC,37,0,1,0,0,0.000,0.000,35.98,-81.75,35.98,-81.75,0,0,0,0,0,027,0,0,0,1306389600
314909,2011,5,26,2011-05-26,17:10:00,3,GA,13,0,0.75,0,0,0.000,0.000,34.09,-83.78,34.11,-83.76,0,0,0,0,0,157,0,0,0,1306389600
298940,2011,5,26,2011-05-26,17:10:00,3,LA,22,0,1,0,0,0.000,0.000,30.28,-89.84,30.28,-89.84,0,0,0,0,0,103,0,0,0,1306389600
312895,2011,5,26,2011-05-26,17:10:00,3,NY,36,0,1,0,0,0.000,0.000,44.05,-73.51,44.05,-73.51,0,0,0,0,0,031,0,0,0,1306389600
313199,2011,5,26,2011-05-26,17:10:00,3,VA,51,0,1.75,0,0,0.000,0.000,36.94,-81.15,36.94,-81.15,0,0,0,0,0,197,0,0,0,1306389600
317173,2011,5,26,2011-05-26,17:12:00,3,SC,45,0,1,0,0,0.000,0.000,34.86,-82.42,34.86,-82.42,0,0,0,0,0,045,0,0,0,1306389600
313336,2011,5,26,2011-05-26,17:15:00,3,NC,37,0,0.88,0,0,0.000,0.000,36.21,-81.61,36.21,-81.61,0,0,0,0,0,189,0,0,0,1306389600
306111,2011,5,26,2011-05-26,17:15:00,3,NY,36,0,1,0,0,0.000,0.000,43.15,-75.88,43.15,-75.88,0,0,0,0,0,053,0,0,0,1306389600
312990,2011,5,26,2011-05-26,17:15:00,3,VT,50,0,1.5,0,0,0.000,0.000,44.33,-72.17,44.33,-72.17,0,0,0,0,0,005,0,0,0,1306389600
312954,2011,5,26,2011-05-26,17:15:00,3,VT,50,0,2,0,0,0.010,0.000,44.2,-72.55,44.2,-72.55,0,0,0,0,0,023,0,0,0,1306389600
314910,2011,5,26,2011-05-26,17:19:00,3,GA,13,0,0.75,0,0,0.000,0.000,34.47,-83.78,34.49,-83.76,0,0,0,0,0,139,0,0,0,1306389600
312957,2011,5,26,2011-05-26,17:20:00,3,VT,50,0,1,0,0,0.000,0.000,44.27,-72.57,44.27,-72.57,0,0,0,0,0,023,0,0,0,1306389600
317175,2011,5,26,2011-05-26,17:21:00,3,SC,45,0,0.75,0,0,0.000,0.000,34.89,-82.43,34.89,-82.43,0,0,0,0,0,045,0,0,0,1306389600
317176,2011,5,26,2011-05-26,17:23:00,3,SC,45,0,0.75,0,0,0.000,0.000,35.11,-82.23,35.11,-82.23,0,0,0,0,0,045,0,0,0,1306389600
317177,2011,5,26,2011-05-26,17:26:00,3,SC,45,0,0.75,0,0,0.000,0.000,34.68,-82.81,34.68,-82.81,0,0,0,0,0,077,0,0,0,1306389600
306076,2011,5,26,2011-05-26,17:30:00,3,NY,36,0,0.75,0,0,0.000,0.000,42.01,-76.54,42.01,-76.54,0,0,0,0,0,107,0,0,0,1306389600
308951,2011,5,26,2011-05-26,17:30:00,3,PA,42,0,1,0,0,0.000,0.000,41.99,-76.52,41.99,-76.52,0,0,0,0,0,015,0,0,0,1306389600
313337,2011,5,26,2011-05-26,17:35:00,3,NC,37,0,1,0,0,0.000,0.000,36.55,-81.3,36.55,-81.3,0,0,0,0,0,005,0,0,0,1306389600
313200,2011,5,26,2011-05-26,17:38:00,3,VA,51,0,1.25,0,0,0.000,0.000,36.98,-80.96,36.98,-80.96,0,0,0,0,0,197,0,0,0,1306389600
306077,2011,5,26,2011-05-26,17:40:00,3,NY,36,0,0.88,0,0,0.000,0.000,42.05,-76.45,42.05,-76.45,0,0,0,0,0,107,0,0,0,1306389600
317179,2011,5,26,2011-05-26,17:45:00,3,NC,37,0,0.75,0,0,0.000,0.000,35.25,-82.13,35.25,-82.13,0,0,0,0,0,149,0,0,0,1306389600
295758,2011,5,26,2011-05-26,17:45:00,3,PA,42,0,1,0,0,0.000,0.000,40.27,-76.71,40.27,-76.71,0,0,0,0,0,043,0,0,0,1306389600
295759,2011,5,26,2011-05-26,17:45:00,3,PA,42,0,1,0,0,0.000,0.000,40.34,-76.79,40.34,-76.79,0,0,0,0,0,043,0,0,0,1306389600
312968,2011,5,26,2011-05-26,17:48:00,3,VT,50,0,1,0,0,0.000,0.000,44.15,-73.15,44.15,-73.15,0,0,0,0,0,001,0,0,0,1306389600
312962,2011,5,26,2011-05-26,17:48:00,3,VT,50,0,1.5,0,0,0.000,0.000,44.15,-72.66,44.15,-72.66,0,0,0,0,0,023,0,0,0,1306389600
312964,2011,5,26,2011-05-26,17:50:00,3,VT,50,0,1,0,0,0.000,0.000,44.17,-72.69,44.17,-72.69,0,0,0,0,0,023,0,0,0,1306389600
317182,2011,5,26,2011-05-26,17:50:00,3,NC,37,0,1,0,0,0.000,0.000,35.89,-81.52,35.89,-81.52,0,0,0,0,0,027,0,0,0,1306389600
312988,2011,5,26,2011-05-26,17:50:00,3,VT,50,0,1.75,0,0,0.000,0.000,44.44,-72.12,44.44,-72.12,0,0,0,0,0,005,0,0,0,1306389600
312960,2011,5,26,2011-05-26,17:52:00,3,VT,50,0,0.75,0,0,0.000,0.000,44.19,-72.68,44.19,-72.68,0,0,0,0,0,023,0,0,0,1306389600
313204,2011,5,26,2011-05-26,17:55:00,3,VA,51,0,0.88,0,0,0.000,0.000,36.65,-80.83,36.65,-80.83,0,0,0,0,0,035,0,0,0,1306389600
317185,2011,5,26,2011-05-26,17:58:00,3,NC,37,0,0.75,0,0,0.000,0.000,35.68,-82.01,35.68,-82.01,0,0,0,0,0,111,0,0,0,1306389600
298941,2011,5,26,2011-05-26,17:58:00,3,LA,22,0,1,0,0,0.000,0.000,30.12,-89.88,30.12,-89.88,0,0,0,0,0,071,0,0,0,1306389600
312982,2011,5,26,2011-05-26,18:00:00,3,VT,50,0,1,0,0,0.000,0.000,44.42,-72.01,44.42,-72.01,0,0,0,0,0,005,0,0,0,1306389600
312981,2011,5,26,2011-05-26,18:00:00,3,VT,50,0,1.25,0,0,0.000,0.000,44.39,-72,44.39,-72,0,0,0,0,0,005,0,0,0,1306389600
312987,2011,5,26,2011-05-26,18:00:00,3,VT,50,0,1.25,0,0,0.000,0.000,44.41,-72.01,44.41,-72.01,0,0,0,0,0,005,0,0,0,1306389600
313445,2011,5,26,2011-05-26,18:00:00,3,NH,33,0,1.25,0,0,0.000,0.000,44.49,-71.57,44.49,-71.57,0,0,0,0,0,007,0,0,0,1306389600
314400,2011,5,26,2011-05-26,18:00:00,3,VT,50,0,1.25,0,0,0.000,0.000,44.39,-71.98,44.39,-71.98,0,0,0,0,0,005,0,0,0,1306389600
312984,2011,5,26,2011-05-26,18:00:00,3,VT,50,0,1.75,0,0,0.005,0.000,44.41,-72.02,44.41,-72.02,0,0,0,0,0,005,0,0,0,1306389600
312986,2011,5,26,2011-05-26,18:00:00,3,VT,50,0,1.75,0,0,0.050,0.000,44.43,-72.02,44.43,-72.02,0,0,0,0,0,005,0,0,0,1306389600
312989,2011,5,26,2011-05-26,18:00:00,3,VT,50,0,1.75,0,0,0.000,0.000,44.38,-72.03,44.38,-72.03,0,0,0,0,0,005,0,0,0,1306389600
313202,2011,5,26,2011-05-26,18:02:00,3,VA,51,0,1,0,0,0.000,0.000,37.02,-81.35,37.02,-81.35,0,0,0,0,0,021,0,0,0,1306389600
313212,2011,5,26,2011-05-26,18:04:00,3,VA,51,0,1.5,0,0,0.000,0.000,36.73,-80.82,36.73,-80.82,0,0,0,0,0,035,0,0,0,1306389600
313201,2011,5,26,2011-05-26,18:05:00,3,VA,51,0,0.88,0,0,0.000,0.000,37.19,-80.74,37.19,-80.74,0,0,0,0,0,155,0,0,0,1306389600
316969,2011,5,26,2011-05-26,18:05:00,3,VA,51,0,1,0,0,0.000,0.000,36.72,-80.83,36.72,-80.83,0,0,0,0,0,035,0,0,0,1306389600
314403,2011,5,26,2011-05-26,18:05:00,3,VT,50,0,1.75,0,0,0.010,0.000,44.38,-71.95,44.38,-71.95,0,0,0,0,0,005,0,0,0,1306389600
308952,2011,5,26,2011-05-26,18:07:00,3,PA,42,0,0.75,0,0,0.000,0.000,41.02,-76,41.02,-76,0,0,0,0,0,079,0,0,0,1306389600
317188,2011,5,26,2011-05-26,18:10:00,3,NC,37,0,0.75,0,0,0.000,0.000,35.94,-81.5,35.94,-81.5,0,0,0,0,0,027,0,0,0,1306389600
314401,2011,5,26,2011-05-26,18:10:00,3,VT,50,0,1,0,0,0.000,0.000,44.2,-72.51,44.2,-72.51,0,0,0,0,0,023,0,0,0,1306389600
314402,2011,5,26,2011-05-26,18:15:00,3,VT,50,0,0.88,0,0,0.000,0.000,44.41,-72.13,44.41,-72.13,0,0,0,0,0,005,0,0,0,1306389600
313206,2011,5,26,2011-05-26,18:15:00,3,VA,51,0,1,0,0,0.000,0.000,36.93,-80.48,36.93,-80.48,0,0,0,0,0,063,0,0,0,1306389600
313454,2011,5,26,2011-05-26,18:15:00,3,NH,33,0,1,0,0,0.000,0.000,44.42,-71.7,44.42,-71.7,0,0,0,0,0,007,0,0,0,1306389600
314406,2011,5,26,2011-05-26,18:20:00,3,VT,50,0,1,0,0,0.005,0.000,44.19,-72.83,44.19,-72.83,0,0,0,0,0,023,0,0,0,1306389600
308953,2011,5,26,2011-05-26,18:20:00,3,PA,42,0,1.25,0,0,0.000,0.000,41.99,-76.52,41.99,-76.52,0,0,0,0,0,015,0,0,0,1306389600
313213,2011,5,26,2011-05-26,18:22:00,3,VA,51,0,1,0,0,0.000,0.000,37.34,-80.68,37.34,-80.68,0,0,0,0,0,071,0,0,0,1306389600
306079,2011,5,26,2011-05-26,18:30:00,3,NY,36,0,0.88,0,0,0.000,0.000,42.44,-76.04,42.44,-76.04,0,0,0,0,0,023,0,0,0,1306389600
297056,2011,5,26,2011-05-26,18:30:00,3,PA,42,0,1,0,0,0.000,0.000,40.68,-76.27,40.68,-76.27,0,0,0,0,0,107,0,0,0,1306389600
313455,2011,5,26,2011-05-26,18:30:00,3,NH,33,0,1,0,0,0.000,0.000,44.49,-71.57,44.49,-71.57,0,0,0,0,0,007,0,0,0,1306389600
313208,2011,5,26,2011-05-26,18:30:00,3,VA,51,0,1.75,0,0,0.005,0.000,37.06,-80.37,37.06,-80.37,0,0,0,0,0,121,0,0,0,1306389600
314405,2011,5,26,2011-05-26,18:35:00,3,VT,50,0,1.75,0,0,0.000,0.000,44.31,-72.14,44.31,-72.14,0,0,0,0,0,005,0,0,0,1306389600
316975,2011,5,26,2011-05-26,18:40:00,3,VA,51,0,1,0,0,0.000,0.000,37.09,-80.39,37.09,-80.39,0,0,0,0,0,121,0,0,0,1306389600
313222,2011,5,26,2011-05-26,18:40:00,3,VA,51,0,1.25,0,0,0.000,0.000,36.59,-81.13,36.59,-81.13,0,0,0,0,0,077,0,0,0,1306389600
313457,2011,5,26,2011-05-26,18:40:00,3,NH,33,0,1.5,0,0,0.000,0.000,44.49,-71.57,44.49,-71.57,0,0,0,0,0,007,0,0,0,1306389600
314404,2011,5,26,2011-05-26,18:45:00,3,VT,50,0,1,0,0,0.000,0.000,44.33,-72.04,44.33,-72.04,0,0,0,0,0,005,0,0,0,1306389600
313227,2011,5,26,2011-05-26,18:46:00,3,VA,51,0,1,0,0,0.000,0.000,36.92,-80.91,36.92,-80.91,0,0,0,0,0,197,0,0,0,1306389600
316977,2011,5,26,2011-05-26,18:47:00,3,VA,51,0,1,0,0,0.000,0.000,37.14,-80.35,37.14,-80.35,0,0,0,0,0,121,0,0,0,1306389600
313458,2011,5,26,2011-05-26,18:49:00,3,NH,33,0,1,0,0,0.000,0.000,44.49,-71.57,44.49,-71.57,0,0,0,0,0,007,0,0,0,1306389600
317527,2011,5,26,2011-05-26,18:54:00,3,SC,45,0,1,0,0,0.000,0.000,34.55,-82.09,34.55,-82.09,0,0,0,0,0,059,0,0,0,1306389600
306091,2011,5,26,2011-05-26,18:55:00,3,NY,36,0,1,0,0,0.000,0.000,42.1,-75.91,42.1,-75.91,0,0,0,0,0,007,0,0,0,1306389600
306081,2011,5,26,2011-05-26,18:58:00,3,NY,36,0,0.88,0,0,0.000,0.000,42.08,-76.05,42.08,-76.05,0,0,0,0,0,007,0,0,0,1306389600
313209,2011,5,26,2011-05-26,19:00:00,3,VA,51,0,0.75,0,0,0.000,0.000,37.17,-80.27,37.17,-80.27,0,0,0,0,0,121,0,0,0,1306389600
295047,2011,5,26,2011-05-26,19:00:00,3,GA,13,0,1,0,0,0.000,0.000,33.09,-82.01,33.09,-82.01,0,0,0,0,0,033,0,0,0,1306389600
295048,2011,5,26,2011-05-26,19:00:00,3,GA,13,0,1,0,0,0.000,0.000,33.09,-82.05,33.09,-82.05,0,0,0,0,0,033,0,0,0,1306389600
306083,2011,5,26,2011-05-26,19:00:00,3,NY,36,0,1,0,0,0.000,0.000,42.12,-75.96,42.12,-75.96,0,0,0,0,0,007,0,0,0,1306389600
313460,2011,5,26,2011-05-26,19:00:00,3,NH,33,0,1,0,0,0.000,0.000,44.21,-71.91,44.21,-71.91,0,0,0,0,0,009,0,0,0,1306389600
306082,2011,5,26,2011-05-26,19:00:00,3,NY,36,0,2,0,0,0.250,0.000,42.08,-76.05,42.08,-76.05,0,0,0,0,0,007,0,0,0,1306389600
306084,2011,5,26,2011-05-26,19:05:00,3,NY,36,0,0.88,0,0,0.000,0.000,42.1,-75.91,42.1,-75.91,0,0,0,0,0,007,0,0,0,1306389600
298942,2011,5,26,2011-05-26,19:10:00,3,LA,22,0,1,0,0,0.000,0.000,29.68,-90.1,29.68,-90.1,0,0,0,0,0,051,0,0,0,1306389600
311455,2011,5,26,2011-05-26,19:10:00,3,PA,42,0,1,0,0,0.000,0.000,40.78,-75.54,40.78,-75.54,0,0,0,0,0,095,0,0,0,1306389600
306085,2011,5,26,2011-05-26,19:14:00,3,NY,36,0,1.75,0,0,0.000,0.000,42.12,-75.96,42.12,-75.96,0,0,0,0,0,007,0,0,0,1306389600
306086,2011,5,26,2011-05-26,19:15:00,3,NY,36,0,1,0,0,0.000,0.000,42.1,-75.91,42.1,-75.91,0,0,0,0,0,007,0,0,0,1306389600
316652,2011,5,26,2011-05-26,19:17:00,3,GA,13,0,0.75,0,0,0.000,0.000,32.6,-82.97,32.63,-82.95,0,0,0,0,0,175,0,0,0,1306389600
311462,2011,5,26,2011-05-26,19:21:00,3,NJ,34,0,1.5,0,0,0.000,0.000,40.57,-75.1,40.57,-75.1,0,0,0,0,0,019,0,0,0,1306389600
316267,2011,5,26,2011-05-26,19:22:00,3,GA,13,0,0.75,0,0,0.000,0.000,32.67,-82.75,32.74,-82.71,0,0,0,0,0,167,0,0,0,1306389600
295050,2011,5,26,2011-05-26,19:35:00,3,GA,13,0,1,0,0,0.000,0.000,33.45,-82.2,33.45,-82.2,0,0,0,0,0,073,0,0,0,1306389600
316259,2011,5,26,2011-05-26,19:35:00,3,GA,13,0,1.75,0,0,0.065,0.000,32.19,-82.54,32.31,-82.48,0,0,0,0,0,209,0,0,0,1306389600
313461,2011,5,26,2011-05-26,19:40:00,3,NH,33,0,1,0,0,0.000,0.000,44.21,-71.91,44.21,-71.91,0,0,0,0,0,009,0,0,0,1306389600
313462,2011,5,26,2011-05-26,19:40:00,3,NH,33,0,1,0,0,0.000,0.000,44.21,-71.91,44.21,-71.91,0,0,0,0,0,009,0,0,0,1306389600
295049,2011,5,26,2011-05-26,19:41:00,3,GA,13,0,0.88,0,0,0.000,0.000,33.45,-82.2,33.45,-82.2,0,0,0,0,0,073,0,0,0,1306389600
306090,2011,5,26,2011-05-26,19:49:00,3,NY,36,0,0.88,0,0,0.000,0.000,43.23,-75.49,43.23,-75.49,0,0,0,0,0,065,0,0,0,1306389600
308954,2011,5,26,2011-05-26,19:52:00,3,PA,42,0,1.25,0,0,0.000,0.000,41.3,-75.33,41.3,-75.33,0,0,0,0,0,127,0,0,0,1306389600
